id_course,id_chauffeur,id_client,date_heure_demande,jour_semaine,heure,est_weekend,est_pointe,depart,arrivee,distance_km,tarif_estime,multiplicateur_tarif,moyen_paiement,statut_course,nb_courses_client_mois,derniere_course_il_y_a_jours,segment_client,nb_courses_chauffeur_mois,note_chauffeur,segment_chauffeur,incitation,points_gagnes,points_utilises_reduction,cout_incitation,recette_course,revenu_net,revenu_moyen_segment,hausse_revenu_positive
C01582,CH0140,CL0759,2025-02-05 10:21:00,mer,10,0,0,Akpakpa,Gbodjè,4.66,1149.0,1.0,portefeuille,terminee,48,20,regulier,93,4.36,faible_activite,points_gowin,57,11,11.0,1215.21,1204.21,2000.0,0
C01583,CH0231,CL0522,2025-02-23 18:04:00,dim,18,1,1,Calavi Tokpa,Calavi Kpota,8.29,2012.0,1.3,carte,terminee,21,49,inactif,266,4.68,intermediaire,aucune,0,0,0.0,2661.69,2661.69,800.0,1
C01584,CH0263,CL0003,2025-02-14 23:00:00,ven,23,0,0,Zopah,Gbodjè,4.64,1298.0,1.0,cash,terminee,24,59,inactif,262,4.59,intermediaire,aucune,0,0,0.0,1398.86,1398.86,800.0,1
C01585,CH0076,CL0046,2025-03-31 03:37:00,lun,3,0,0,Gbodjè,Fidjrossè,1.22,278.0,1.0,portefeuille,terminee,22,33,inactif,245,4.29,intermediaire,aucune,0,0,0.0,277.98,277.98,800.0,0
C01586,CH0224,CL0013,2025-01-13 12:42:00,lun,12,0,0,Agla,Gbodjè,5.85,1358.0,1.1,carte,terminee,1,10,nouveau_client,238,4.22,intermediaire,remise_bienvenue,0,0,298.76,1626.89,1328.13,1200.0,1
C01587,CH0047,CL0251,2025-03-04 19:30:00,mar,19,0,1,Akpakpa,Calavi Kpota,7.94,1791.0,1.3,cash,terminee,15,54,inactif,259,4.08,intermediaire,aucune,0,0,0.0,2401.27,2401.27,800.0,1
C01588,CH0114,CL0048,2025-02-06 15:19:00,jeu,15,0,0,Agla,Fidjrossè,11.25,2660.0,1.0,portefeuille,terminee,30,19,regulier,242,4.82,intermediaire,aucune,0,0,0.0,2740.74,2740.74,2000.0,1
C01589,CH0231,CL0484,2025-02-08 18:54:00,sam,18,1,1,Haie Vive,Cadjehoun,2.55,587.0,1.2,portefeuille,terminee,22,48,inactif,257,4.66,intermediaire,aucune,0,0,0.0,740.06,740.06,800.0,0
C01590,CH0179,CL0373,2025-03-06 20:00:00,jeu,20,0,0,Menontin,Calavi Tokpa,1.65,494.0,1.0,portefeuille,terminee,34,52,regulier,242,4.38,intermediaire,aucune,0,0,0.0,494.56,494.56,2000.0,0
C01591,CH0014,CL0393,2025-03-04 13:39:00,mar,13,0,0,Akpakpa,Jéricho,6.55,1616.0,1.0,portefeuille,terminee,1,49,inactif,525,4.68,performant,aucune,0,0,0.0,1710.78,1710.78,800.0,1
C01592,CH0213,CL0154,2025-03-31 11:06:00,lun,11,0,0,Calavi Tokpa,Calavi Kpota,5.03,1188.0,1.0,portefeuille,terminee,20,46,inactif,237,4.17,intermediaire,aucune,0,0,0.0,1185.7,1185.7,800.0,1
C01593,CH0028,CL0184,2025-01-12 19:19:00,dim,19,1,1,Calavi Kpota,Menontin,4.74,1152.0,1.5,carte,terminee,18,38,inactif,553,4.24,performant,aucune,0,0,0.0,1744.64,1744.64,800.0,1
C01594,CH0203,CL0037,2025-01-10 14:52:00,ven,14,0,0,Fidjrossè,Calavi Kpota,8.37,2471.0,1.1,carte,terminee,10,15,nouveau_client,257,4.21,intermediaire,remise_bienvenue,0,0,543.62,2857.28,2313.6600000000003,1200.0,1
C01595,CH0258,CL0567,2025-03-07 10:34:00,ven,10,0,0,Fidjrossè,Cadjehoun,6.53,1724.0,1.0,portefeuille,terminee,23,56,inactif,256,4.58,intermediaire,aucune,0,0,0.0,1735.67,1735.67,800.0,1
C01596,CH0192,CL0732,2025-02-22 07:18:00,sam,7,1,1,Sainte-Rita,Calavi Tokpa,5.34,1348.0,1.2,cash,terminee,54,28,regulier,246,4.32,intermediaire,prime_objectif,0,0,300.0,1585.24,1285.24,2000.0,0
C01597,CH0121,CL0759,2025-01-25 22:11:00,sam,22,1,0,Akpakpa,Fidjrossè,2.78,808.0,1.0,portefeuille,terminee,18,0,nouveau_client,266,4.06,intermediaire,aucune,0,0,0.0,873.27,873.27,1200.0,0
C01598,CH0198,CL0672,2025-01-08 09:32:00,mer,9,0,1,Calavi Kpota,Gbodjè,6.19,1576.0,1.2,portefeuille,terminee,15,59,inactif,242,4.53,intermediaire,aucune,0,0,0.0,2058.24,2058.24,800.0,1
C01599,CH0042,CL0430,2025-01-08 23:01:00,mer,23,0,0,Agla,Calavi Kpota,1.6,400.0,1.0,carte,annulee,18,17,nouveau_client,240,4.67,intermediaire,aucune,0,0,0.0,0.0,0.0,1200.0,0
C01600,CH0192,CL0230,2025-03-22 17:27:00,sam,17,1,1,Calavi Kpota,Cadjehoun,4.63,1114.0,1.5,cash,terminee,0,58,inactif,95,4.46,faible_activite,aucune,0,0,0.0,1744.54,1744.54,800.0,1
C01601,CH0115,CL0330,2025-01-18 12:26:00,sam,12,1,0,Fidjrossè,Fidjrossè,3.75,950.0,1.0,portefeuille,terminee,22,21,nouveau_client,228,4.84,intermediaire,aucune,0,0,0.0,1018.09,1018.09,1200.0,0
C01602,CH0015,CL0255,2025-01-30 08:28:00,jeu,8,0,1,Calavi Tokpa,Jéricho,1.18,294.0,1.5,carte,terminee,15,7,nouveau_client,262,4.74,intermediaire,remise_bienvenue,0,0,88.2,484.22,396.02000000000004,1200.0,0
C01603,CH0164,CL0427,2025-01-21 15:34:00,mar,15,0,0,Akpakpa,Haie Vive,5.04,1390.0,1.1,portefeuille,terminee,1,6,nouveau_client,246,4.84,intermediaire,points_gowin,76,41,41.0,1593.55,1552.55,1200.0,1
C01604,CH0051,CL0738,2025-02-02 04:47:00,dim,4,1,0,Zopah,Menontin,2.55,629.0,1.1,cash,terminee,19,24,nouveau_client,428,4.74,performant,remise_bienvenue,0,0,138.38,751.62,613.24,1200.0,0
C01605,CH0172,CL0328,2025-01-07 11:57:00,mar,11,0,0,Akpakpa,Sainte-Rita,4.96,1331.0,1.0,cash,terminee,16,29,nouveau_client,245,4.57,intermediaire,remise_bienvenue,0,0,266.2,1336.18,1069.98,1200.0,0
C01606,CH0075,CL0278,2025-02-16 23:10:00,dim,23,1,0,Sainte-Rita,Haie Vive,1.92,441.0,1.0,carte,terminee,16,33,inactif,589,4.13,performant,prime_objectif,0,0,300.0,465.29,165.29000000000002,800.0,0
C01607,CH0071,CL0080,2025-01-07 08:02:00,mar,8,0,1,Sainte-Rita,Fidjrossè,6.57,1573.0,1.3,portefeuille,terminee,18,43,inactif,245,4.4,intermediaire,points_gowin,102,22,22.0,1959.77,1937.77,800.0,1
C01608,CH0020,CL0586,2025-03-14 06:46:00,ven,6,0,0,Jéricho,Fidjrossè,10.31,2635.0,1.0,portefeuille,terminee,16,47,inactif,118,4.35,faible_activite,points_gowin,131,20,20.0,2815.09,2795.09,800.0,1
C01609,CH0147,CL0382,2025-01-22 06:49:00,mer,6,0,0,Menontin,Menontin,1.6,472.0,1.0,carte,terminee,0,40,inactif,586,4.23,performant,aucune,0,0,0.0,507.15,507.15,800.0,0
C01610,CH0242,CL0123,2025-02-18 20:25:00,mar,20,0,0,Agla,Calavi Kpota,1.92,486.0,1.0,cash,terminee,15,51,inactif,526,4.33,performant,aucune,0,0,0.0,490.95,490.95,800.0,0
C01611,CH0072,CL0515,2025-03-21 10:58:00,ven,10,0,0,Sainte-Rita,Fidjrossè,1.42,390.0,1.0,carte,terminee,21,10,nouveau_client,268,4.06,intermediaire,aucune,0,0,0.0,407.88,407.88,1200.0,0
C01612,CH0241,CL0690,2025-02-28 19:53:00,ven,19,0,1,Sainte-Rita,Fidjrossè,3.31,808.0,1.2,carte,terminee,19,14,nouveau_client,225,4.77,intermediaire,remise_bienvenue,0,0,193.92,1045.96,852.0400000000001,1200.0,0
C01613,CH0230,CL0054,2025-02-18 05:11:00,mar,5,0,0,Jéricho,Fidjrossè,4.91,1152.0,1.1,carte,terminee,1,34,inactif,239,4.18,intermediaire,aucune,0,0,0.0,1371.8,1371.8,800.0,1
C01614,CH0003,CL0184,2025-01-30 10:33:00,jeu,10,0,0,Fidjrossè,Cadjehoun,5.95,1365.0,1.0,cash,terminee,20,22,nouveau_client,220,4.74,intermediaire,points_gowin,68,36,36.0,1318.56,1282.56,1200.0,1
C01615,CH0041,CL0229,2025-01-31 05:17:00,ven,5,0,0,Fidjrossè,Gbodjè,4.57,1133.0,1.0,portefeuille,terminee,21,52,inactif,143,4.9,faible_activite,aucune,0,0,0.0,1216.98,1216.98,800.0,1
C01616,CH0010,CL0529,2025-03-02 12:05:00,dim,12,1,0,Calavi Kpota,Haie Vive,5.84,1383.0,1.0,carte,terminee,14,44,inactif,251,4.27,intermediaire,remise_bienvenue,0,0,276.6,1370.74,1094.1399999999999,800.0,1
C01617,CH0132,CL0048,2025-03-31 17:20:00,lun,17,0,1,Agla,Calavi Kpota,3.66,871.0,1.5,carte,terminee,40,20,regulier,291,4.33,intermediaire,aucune,0,0,0.0,1383.71,1383.71,2000.0,0
C01618,CH0111,CL0411,2025-03-01 19:34:00,sam,19,1,1,Gbodjè,Menontin,2.53,714.0,1.2,carte,terminee,19,27,nouveau_client,483,4.65,performant,prime_objectif,0,0,300.0,855.75,555.75,1200.0,0
C01619,CH0077,CL0071,2025-02-20 10:48:00,jeu,10,0,0,Akpakpa,Calavi Kpota,1.95,441.0,1.0,carte,annulee,25,12,nouveau_client,222,4.37,intermediaire,aucune,0,0,0.0,0.0,0.0,1200.0,0
C01620,CH0281,CL0477,2025-03-08 00:12:00,sam,0,1,0,Gbodjè,Gbodjè,3.39,905.0,1.0,cash,annulee,18,33,inactif,585,4.26,performant,points_gowin,45,11,11.0,0.0,-11.0,800.0,0
C01621,CH0271,CL0290,2025-02-12 02:50:00,mer,2,0,0,Menontin,Menontin,1.99,504.0,1.1,portefeuille,terminee,22,37,inactif,279,4.63,intermediaire,aucune,0,0,0.0,531.36,531.36,800.0,0
C01622,CH0217,CL0793,2025-01-06 15:54:00,lun,15,0,0,Calavi Tokpa,Calavi Tokpa,4.82,1268.0,1.1,portefeuille,terminee,25,5,nouveau_client,240,4.28,intermediaire,prime_objectif,0,0,300.0,1368.97,1068.97,1200.0,0
C01623,CH0057,CL0319,2025-02-20 20:33:00,jeu,20,0,0,Haie Vive,Jéricho,2.01,537.0,1.0,portefeuille,terminee,0,43,inactif,231,5.0,intermediaire,prime_objectif,0,0,300.0,543.07,243.07000000000005,800.0,0
C01624,CH0148,CL0336,2025-03-28 10:28:00,ven,10,0,0,Gbodjè,Agla,2.73,678.0,1.0,cash,terminee,39,3,regulier,258,4.67,intermediaire,aucune,0,0,0.0,719.48,719.48,2000.0,0
C01625,CH0122,CL0089,2025-01-17 00:39:00,ven,0,0,0,Zopah,Menontin,7.45,1841.0,1.0,portefeuille,terminee,58,4,regulier,563,4.7,performant,prime_objectif,0,0,300.0,1776.76,1476.76,2000.0,0
C01626,CH0155,CL0567,2025-03-04 08:24:00,mar,8,0,1,Jéricho,Fidjrossè,7.9,2212.0,1.2,portefeuille,terminee,19,54,inactif,245,4.47,intermediaire,remise_bienvenue,0,0,530.88,2845.36,2314.48,800.0,1
C01627,CH0063,CL0468,2025-01-19 08:01:00,dim,8,1,1,Gbodjè,Gbodjè,7.75,2250.0,1.3,cash,terminee,59,39,regulier,255,5.0,intermediaire,points_gowin,146,21,21.0,3216.16,3195.16,2000.0,1
C01628,CH0025,CL0009,2025-02-18 11:23:00,mar,11,0,0,Menontin,Zopah,3.7,886.0,1.1,cash,terminee,21,5,nouveau_client,591,4.28,performant,remise_bienvenue,0,0,194.92,1041.11,846.1899999999999,1200.0,0
C01629,CH0123,CL0378,2025-01-09 22:49:00,jeu,22,0,0,Haie Vive,Jéricho,2.6,604.0,1.1,carte,terminee,16,20,nouveau_client,235,4.73,intermediaire,aucune,0,0,0.0,678.39,678.39,1200.0,0
C01630,CH0215,CL0206,2025-02-10 18:48:00,lun,18,0,1,Zopah,Menontin,5.3,1549.0,1.2,portefeuille,terminee,24,27,nouveau_client,269,4.1,intermediaire,remise_bienvenue,0,0,371.76,1924.27,1552.51,1200.0,1
C01631,CH0235,CL0299,2025-03-10 07:18:00,lun,7,0,1,Sainte-Rita,Sainte-Rita,2.04,513.0,1.2,cash,terminee,26,2,nouveau_client,237,5.0,intermediaire,prime_objectif,0,0,300.0,585.39,285.39,1200.0,0
C01632,CH0033,CL0578,2025-02-01 12:45:00,sam,12,1,0,Akpakpa,Cadjehoun,6.14,1635.0,1.0,carte,terminee,16,22,nouveau_client,231,4.75,intermediaire,prime_objectif,0,0,300.0,1604.57,1304.57,1200.0,1
C01633,CH0057,CL0312,2025-03-02 02:12:00,dim,2,1,0,Agla,Agla,2.44,615.0,1.1,portefeuille,terminee,23,7,nouveau_client,235,4.22,intermediaire,remise_bienvenue,0,0,135.3,733.9,598.5999999999999,1200.0,0
C01634,CH0256,CL0758,2025-03-13 20:10:00,jeu,20,0,0,Sainte-Rita,Haie Vive,3.3,774.0,1.1,portefeuille,terminee,21,18,nouveau_client,449,4.66,performant,aucune,0,0,0.0,811.61,811.61,1200.0,0
C01635,CH0275,CL0638,2025-03-25 16:42:00,mar,16,0,0,Calavi Kpota,Menontin,6.23,1677.0,1.0,carte,terminee,21,52,inactif,236,4.82,intermediaire,aucune,0,0,0.0,1820.75,1820.75,800.0,1
C01636,CH0009,CL0249,2025-01-22 08:49:00,mer,8,0,1,Gbodjè,Calavi Kpota,1.0,264.0,1.2,cash,terminee,22,10,nouveau_client,250,4.23,intermediaire,aucune,0,0,0.0,306.34,306.34,1200.0,0
C01637,CH0264,CL0476,2025-02-06 04:31:00,jeu,4,0,0,Calavi Tokpa,Menontin,2.52,605.0,1.0,carte,terminee,28,49,inactif,253,4.36,intermediaire,aucune,0,0,0.0,586.83,586.83,800.0,0
C01638,CH0295,CL0378,2025-01-14 23:13:00,mar,23,0,0,Gbodjè,Jéricho,4.88,1263.0,1.0,cash,annulee,17,9,nouveau_client,258,4.2,intermediaire,aucune,0,0,0.0,0.0,0.0,1200.0,0
C01639,CH0124,CL0606,2025-03-31 13:45:00,lun,13,0,0,Cadjehoun,Akpakpa,5.58,1589.0,1.1,cash,terminee,17,57,inactif,240,4.64,intermediaire,aucune,0,0,0.0,1706.48,1706.48,800.0,1
C01640,CH0074,CL0506,2025-03-25 16:19:00,mar,16,0,0,Menontin,Akpakpa,5.01,1349.0,1.0,carte,terminee,21,27,nouveau_client,247,4.55,intermediaire,remise_bienvenue,0,0,269.8,1443.31,1173.51,1200.0,0
C01641,CH0150,CL0792,2025-02-18 20:18:00,mar,20,0,0,Akpakpa,Zopah,3.27,760.0,1.1,cash,terminee,23,19,nouveau_client,546,4.51,performant,points_gowin,41,14,14.0,854.16,840.16,1200.0,0
C01642,CH0220,CL0795,2025-03-18 00:47:00,mar,0,0,0,Calavi Tokpa,Calavi Tokpa,6.63,1764.0,1.0,carte,annulee,24,43,inactif,253,4.26,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C01643,CH0001,CL0201,2025-02-17 03:16:00,lun,3,0,0,Cadjehoun,Jéricho,1.91,530.0,1.1,portefeuille,terminee,2,51,inactif,258,4.44,intermediaire,points_gowin,29,13,13.0,566.55,553.55,800.0,0
C01644,CH0181,CL0751,2025-02-26 08:56:00,mer,8,0,1,Haie Vive,Gbodjè,1.85,526.0,1.2,portefeuille,terminee,59,27,regulier,283,4.29,intermediaire,prime_objectif,0,0,300.0,664.67,364.66999999999996,2000.0,0
C01645,CH0124,CL0560,2025-01-09 06:30:00,jeu,6,0,0,Menontin,Calavi Tokpa,4.85,1320.0,1.1,cash,terminee,22,28,nouveau_client,249,4.65,intermediaire,aucune,0,0,0.0,1584.28,1584.28,1200.0,1
C01646,CH0293,CL0779,2025-03-10 05:23:00,lun,5,0,0,Jéricho,Menontin,1.76,416.0,1.0,portefeuille,annulee,0,7,nouveau_client,243,4.18,intermediaire,points_gowin,20,12,12.0,0.0,-12.0,1200.0,0
C01647,CH0214,CL0252,2025-01-12 17:51:00,dim,17,1,1,Calavi Kpota,Zopah,10.53,2930.0,1.3,carte,terminee,14,18,nouveau_client,242,4.26,intermediaire,aucune,0,0,0.0,3945.62,3945.62,1200.0,1
C01648,CH0096,CL0155,2025-03-16 14:18:00,dim,14,1,0,Akpakpa,Calavi Kpota,2.57,709.0,1.0,carte,terminee,46,52,regulier,254,4.74,intermediaire,aucune,0,0,0.0,684.05,684.05,2000.0,0
C01649,CH0044,CL0007,2025-03-12 15:10:00,mer,15,0,0,Haie Vive,Gbodjè,6.55,1486.0,1.0,carte,terminee,21,47,inactif,253,4.37,intermediaire,aucune,0,0,0.0,1423.9,1423.9,800.0,1
C01650,CH0269,CL0420,2025-03-06 00:53:00,jeu,0,0,0,Haie Vive,Agla,1.56,399.0,1.0,portefeuille,annulee,43,58,regulier,255,5.0,intermediaire,aucune,0,0,0.0,0.0,0.0,2000.0,0
C01651,CH0185,CL0025,2025-01-04 12:06:00,sam,12,1,0,Fidjrossè,Cadjehoun,9.16,2290.0,1.0,portefeuille,terminee,51,20,regulier,265,4.56,intermediaire,aucune,0,0,0.0,2448.88,2448.88,2000.0,1
C01652,CH0035,CL0239,2025-01-28 12:45:00,mar,12,0,0,Zopah,Calavi Tokpa,3.87,1065.0,1.1,portefeuille,terminee,17,17,nouveau_client,253,3.96,intermediaire,prime_objectif,0,0,300.0,1222.94,922.94,1200.0,0
C01653,CH0270,CL0555,2025-01-24 22:19:00,ven,22,0,0,Agla,Fidjrossè,2.52,608.0,1.0,carte,terminee,17,8,nouveau_client,255,4.1,intermediaire,remise_bienvenue,0,0,121.6,661.75,540.15,1200.0,0
C01654,CH0279,CL0355,2025-02-02 15:53:00,dim,15,1,0,Haie Vive,Haie Vive,3.12,840.0,1.1,cash,terminee,17,3,nouveau_client,506,4.32,performant,remise_bienvenue,0,0,184.8,953.65,768.8499999999999,1200.0,0
C01655,CH0260,CL0652,2025-01-09 03:18:00,jeu,3,0,0,Calavi Kpota,Cadjehoun,2.25,660.0,1.1,carte,terminee,22,40,inactif,273,4.72,intermediaire,aucune,0,0,0.0,696.49,696.49,800.0,0
C01656,CH0260,CL0711,2025-03-26 13:49:00,mer,13,0,0,Cadjehoun,Menontin,3.29,937.0,1.0,cash,annulee,23,24,nouveau_client,244,4.69,intermediaire,remise_bienvenue,0,0,187.4,0.0,-187.4,1200.0,0
C01657,CH0284,CL0010,2025-02-20 02:12:00,jeu,2,0,0,Gbodjè,Jéricho,1.62,476.0,1.0,cash,terminee,7,33,inactif,259,4.35,intermediaire,aucune,0,0,0.0,481.02,481.02,800.0,0
C01658,CH0011,CL0344,2025-01-28 17:55:00,mar,17,0,1,Akpakpa,Akpakpa,2.57,767.0,1.2,carte,terminee,24,8,nouveau_client,223,4.87,intermediaire,remise_bienvenue,0,0,184.08,965.22,781.14,1200.0,0
C01659,CH0200,CL0002,2025-02-05 23:28:00,mer,23,0,0,Akpakpa,Jéricho,6.47,1461.0,1.0,carte,terminee,21,8,nouveau_client,253,4.6,intermediaire,prime_objectif,0,0,300.0,1472.3,1172.3,1200.0,0
C01660,CH0241,CL0778,2025-02-10 11:57:00,lun,11,0,0,Calavi Kpota,Fidjrossè,4.4,1196.0,1.0,portefeuille,terminee,16,17,nouveau_client,457,4.4,performant,remise_bienvenue,0,0,239.2,1315.53,1076.33,1200.0,0
C01661,CH0023,CL0674,2025-02-24 07:17:00,lun,7,0,1,Calavi Tokpa,Jéricho,1.88,481.0,1.5,cash,terminee,20,10,nouveau_client,483,4.85,performant,prime_objectif,0,0,300.0,729.3,429.29999999999995,1200.0,0
C01662,CH0199,CL0386,2025-02-16 15:52:00,dim,15,1,0,Sainte-Rita,Gbodjè,3.37,976.0,1.0,cash,terminee,25,12,nouveau_client,128,4.26,faible_activite,remise_bienvenue,0,0,195.2,1007.17,811.97,1200.0,0
C01663,CH0192,CL0756,2025-03-24 23:53:00,lun,23,0,0,Fidjrossè,Sainte-Rita,7.96,1941.0,1.0,portefeuille,terminee,20,37,inactif,254,4.67,intermediaire,aucune,0,0,0.0,1909.57,1909.57,800.0,1
C01664,CH0130,CL0745,2025-02-14 23:26:00,ven,23,0,0,Gbodjè,Zopah,2.78,830.0,1.0,cash,terminee,16,8,nouveau_client,249,4.7,intermediaire,points_gowin,41,22,22.0,807.44,785.44,1200.0,0
C01665,CH0009,CL0315,2025-03-31 13:03:00,lun,13,0,0,Calavi Kpota,Akpakpa,1.75,474.0,1.1,cash,terminee,25,15,nouveau_client,266,4.69,intermediaire,points_gowin,26,16,16.0,545.8,529.8,1200.0,0
C01666,CH0183,CL0107,2025-03-18 21:04:00,mar,21,0,0,Cadjehoun,Calavi Tokpa,5.45,1551.0,1.0,portefeuille,terminee,34,3,regulier,218,4.45,intermediaire,aucune,0,0,0.0,1610.39,1610.39,2000.0,0
C01667,CH0035,CL0211,2025-01-20 00:22:00,lun,0,0,0,Menontin,Gbodjè,0.78,181.0,1.0,carte,annulee,24,33,inactif,229,4.76,intermediaire,prime_objectif,0,0,300.0,0.0,-300.0,800.0,0
C01668,CH0177,CL0543,2025-03-26 00:05:00,mer,0,0,0,Calavi Tokpa,Akpakpa,3.17,757.0,1.0,portefeuille,terminee,15,6,nouveau_client,256,5.0,intermediaire,remise_bienvenue,0,0,151.4,719.64,568.24,1200.0,0
C01669,CH0124,CL0244,2025-01-11 17:21:00,sam,17,1,1,Jéricho,Jéricho,8.4,2368.0,1.3,portefeuille,terminee,22,14,nouveau_client,239,4.45,intermediaire,remise_bienvenue,0,0,615.68,3055.98,2440.3,1200.0,1
C01670,CH0054,CL0430,2025-03-15 19:41:00,sam,19,1,1,Jéricho,Fidjrossè,3.31,750.0,1.5,carte,terminee,19,56,inactif,277,4.52,intermediaire,points_gowin,56,19,19.0,1177.35,1158.35,800.0,1
C01671,CH0298,CL0504,2025-02-04 12:08:00,mar,12,0,0,Cadjehoun,Menontin,6.89,1972.0,1.1,carte,terminee,4,37,inactif,487,4.78,performant,aucune,0,0,0.0,2325.03,2325.03,800.0,1
C01672,CH0171,CL0062,2025-03-21 06:25:00,ven,6,0,0,Zopah,Sainte-Rita,1.73,391.0,1.0,portefeuille,terminee,15,10,nouveau_client,259,4.42,intermediaire,points_gowin,19,10,10.0,389.77,379.77,1200.0,0
C01673,CH0069,CL0146,2025-03-20 09:00:00,jeu,9,0,1,Calavi Tokpa,Akpakpa,3.22,883.0,1.2,carte,terminee,24,31,inactif,237,4.41,intermediaire,points_gowin,52,5,5.0,1109.52,1104.52,800.0,1
C01674,CH0023,CL0729,2025-03-14 18:47:00,ven,18,0,1,Sainte-Rita,Cadjehoun,3.02,762.0,1.2,portefeuille,terminee,40,26,regulier,145,4.15,faible_activite,aucune,0,0,0.0,905.06,905.06,2000.0,0
C01675,CH0181,CL0287,2025-03-13 08:27:00,jeu,8,0,1,Fidjrossè,Fidjrossè,5.26,1425.0,1.2,carte,terminee,24,29,nouveau_client,263,3.98,intermediaire,remise_bienvenue,0,0,342.0,1801.58,1459.58,1200.0,1
C01676,CH0280,CL0096,2025-01-28 16:06:00,mar,16,0,0,Zopah,Jéricho,4.01,1112.0,1.0,portefeuille,terminee,42,51,regulier,238,4.16,intermediaire,aucune,0,0,0.0,1172.82,1172.82,2000.0,0
C01677,CH0174,CL0045,2025-01-08 12:47:00,mer,12,0,0,Cadjehoun,Akpakpa,9.11,2284.0,1.0,portefeuille,annulee,21,16,nouveau_client,99,4.76,faible_activite,remise_bienvenue,0,0,456.8,0.0,-456.8,1200.0,0
C01678,CH0090,CL0238,2025-02-06 12:26:00,jeu,12,0,0,Calavi Kpota,Calavi Tokpa,2.68,625.0,1.0,cash,terminee,19,35,inactif,282,4.19,intermediaire,aucune,0,0,0.0,605.96,605.96,800.0,0
C01679,CH0238,CL0533,2025-01-16 20:48:00,jeu,20,0,0,Sainte-Rita,Agla,3.98,916.0,1.1,cash,annulee,18,18,nouveau_client,546,4.65,performant,aucune,0,0,0.0,0.0,0.0,1200.0,0
C01680,CH0246,CL0423,2025-03-04 19:05:00,mar,19,0,1,Sainte-Rita,Sainte-Rita,3.1,834.0,1.2,cash,terminee,12,6,nouveau_client,242,4.95,intermediaire,points_gowin,50,29,29.0,1050.6,1021.5999999999999,1200.0,0
C01681,CH0094,CL0718,2025-02-01 09:34:00,sam,9,1,1,Gbodjè,Calavi Tokpa,3.79,1001.0,1.5,cash,terminee,20,42,inactif,256,4.55,intermediaire,points_gowin,75,8,8.0,1501.55,1493.55,800.0,1
C01682,CH0070,CL0382,2025-03-30 01:19:00,dim,1,1,0,Zopah,Cadjehoun,3.57,1002.0,1.0,carte,terminee,18,44,inactif,240,4.24,intermediaire,prime_objectif,0,0,300.0,977.84,677.84,800.0,0
C01683,CH0033,CL0470,2025-02-27 22:29:00,jeu,22,0,0,Calavi Kpota,Haie Vive,2.03,534.0,1.0,carte,terminee,60,58,regulier,237,4.46,intermediaire,points_gowin,26,8,8.0,547.38,539.38,2000.0,0
C01684,CH0235,CL0766,2025-03-16 06:33:00,dim,6,1,0,Menontin,Sainte-Rita,6.25,1604.0,1.1,portefeuille,terminee,18,57,inactif,117,4.61,faible_activite,aucune,0,0,0.0,1795.88,1795.88,800.0,1
C01685,CH0019,CL0087,2025-01-13 04:15:00,lun,4,0,0,Calavi Tokpa,Calavi Tokpa,2.39,609.0,1.0,carte,terminee,14,20,nouveau_client,256,4.62,intermediaire,remise_bienvenue,0,0,121.8,649.24,527.44,1200.0,0
C01686,CH0151,CL0595,2025-03-19 19:57:00,mer,19,0,1,Cadjehoun,Agla,2.28,518.0,1.2,cash,terminee,20,27,nouveau_client,220,4.54,intermediaire,aucune,0,0,0.0,598.4,598.4,1200.0,0
C01687,CH0104,CL0098,2025-03-25 07:09:00,mar,7,0,1,Agla,Akpakpa,1.22,305.0,1.2,portefeuille,terminee,19,2,nouveau_client,232,4.69,intermediaire,aucune,0,0,0.0,391.06,391.06,1200.0,0
C01688,CH0023,CL0518,2025-02-14 02:03:00,ven,2,0,0,Zopah,Calavi Kpota,2.63,784.0,1.0,carte,annulee,23,13,nouveau_client,226,4.8,intermediaire,aucune,0,0,0.0,0.0,0.0,1200.0,0
C01689,CH0103,CL0137,2025-02-24 19:30:00,lun,19,0,1,Calavi Tokpa,Calavi Tokpa,2.37,689.0,1.5,cash,terminee,22,1,nouveau_client,559,4.36,performant,aucune,0,0,0.0,998.27,998.27,1200.0,0
C01690,CH0022,CL0653,2025-03-11 01:59:00,mar,1,0,0,Cadjehoun,Fidjrossè,0.87,217.0,1.1,cash,terminee,27,28,nouveau_client,246,4.92,intermediaire,aucune,0,0,0.0,234.19,234.19,1200.0,0
C01691,CH0162,CL0404,2025-01-16 23:39:00,jeu,23,0,0,Menontin,Agla,3.28,883.0,1.0,portefeuille,terminee,21,17,nouveau_client,256,4.6,intermediaire,points_gowin,44,18,18.0,907.18,889.18,1200.0,0
C01692,CH0159,CL0077,2025-02-15 11:32:00,sam,11,1,0,Haie Vive,Fidjrossè,8.86,2557.0,1.0,cash,terminee,18,36,inactif,241,3.83,intermediaire,aucune,0,0,0.0,2606.8,2606.8,800.0,1
C01693,CH0264,CL0607,2025-02-06 03:06:00,jeu,3,0,0,Fidjrossè,Fidjrossè,1.38,356.0,1.0,cash,terminee,20,44,inactif,257,4.44,intermediaire,prime_objectif,0,0,300.0,391.01,91.00999999999999,800.0,0
